transaction_id,transaction_date,member_id,member_first_name,member_last_name,member_email,member_tier,member_join_date,member_city,member_state,store_name,store_city,store_state,store_region,book_id,isbn,title,genre,format,author_first,author_last,publisher_name,publisher_city,publisher_country,publication_year,list_price,quantity,discount_percent,sale_total
4072,2020-04-04,34,Lila,Taylor,lila.taylor34@email.com,Gold,2017-12-07,Asheville,WA,Harvard Book Store,Cambridge,MA,Northeast,151,978-325-61807-86-0,The Last Mage Vol. 7,Fantasy,Audiobook,Celeste,Ng,Macmillan Publishers,New York,USA,2014,26.91,2,0,53.82
4073,2021-02-09,295,Priya,Moore,priya.moore295@email.com,Bronze,2019-03-06,Menlo Park,MA,Harvard Book Store,Cambridge,MA,Northeast,35,978-820-49651-88-8,Edge of Home Vol. 3,Fiction,eBook,Haruki,Murakami,Hachette Book Group,New York,USA,2019,18.68,2,15,31.76
4074,2022-06-02,175,Blake,Williams,blake.williams175@email.com,Gold,2019-06-19,San Francisco,MO,Powell's Books,Portland,OR,Pacific,68,978-256-41266-26-7,The Cold Case Vol. 4,Mystery,Paperback,Richard,Osman,Penguin Random House,New York,USA,2005,15.77,3,10,42.57
4075,2019-03-17,15,Yara,Baker,yara.baker15@email.com,Silver,2015-08-20,Asheville,MA,Left Bank Books,St. Louis,MO,Midwest,150,978-624-24918-54-6,The Last Mage Vol. 6,Fantasy,Audiobook,N.K.,Jemisin,Knopf,New York,USA,2011,23.07,1,0,23.07
4076,2021-09-09,284,Fatima,Miller,fatima.miller284@email.com,Silver,2017-05-17,Denver,OR,Kepler's Books,Menlo Park,CA,Pacific,137,978-802-24150-72-7,Blood and Stone,Fantasy,Hardcover,Patrick,Rothfuss,Penguin Random House,New York,USA,2017,42.94,3,0,128.82
4077,2023-09-02,273,Fatima,Walker,fatima.walker273@email.com,Bronze,2018-04-10,Seattle,NY,BookPeople,Austin,TX,South,5,978-227-59615-20-8,The Quiet Hours Vol. 5,Fiction,eBook,Mary,Oliver,Scholastic,New York,USA,2019,36.43,3,15,92.91
4078,2022-12-13,84,Kenji,White,kenji.white84@email.com,Silver,2022-04-20,Cambridge,CA,The Strand,New York,NY,Northeast,88,978-740-37659-43-1,Orbit Zero Vol. 8,Science Fiction,Hardcover,Jhumpa,Lahiri,Knopf,New York,USA,2008,29.72,3,0,89.16
4079,2021-12-05,210,Hector,Brown,hector.brown210@email.com,Silver,2017-04-10,Coral Gables,NY,The Booksmith,San Francisco,CA,Pacific,153,978-612-83233-95-5,Emberfall,Fantasy,Paperback,N.K.,Jemisin,Bloomsbury,London,UK,2022,13.38,2,0,26.76
4080,2020-07-21,151,Drew,Garcia,drew.garcia151@email.com,Gold,2022-04-16,Denver,MA,Prairie Lights,Iowa City,IA,Midwest,44,978-412-39831-38-0,The Last Clue Vol. 4,Mystery,Paperback,Mary,Oliver,Vintage Books,New York,USA,2019,15.78,3,15,40.23
4081,2022-06-22,265,Tara,Martin,tara.martin265@email.com,Bronze,2022-11-25,Iowa City,CA,Harvard Book Store,Cambridge,MA,Northeast,199,978-319-90199-46-7,In Their Own Words Vol. 7,Biography,Hardcover,Andy,Weir,Bloomsbury,London,UK,2013,17.89,3,20,42.93
4082,2021-01-29,235,Fatima,Jones,fatima.jones235@email.com,Silver,2017-10-12,Cambridge,NC,Books & Books,Coral Gables,FL,South,158,978-844-94599-28-3,Emberfall Vol. 6,Fantasy,Paperback,Ocean,Vuong,HarperCollins,New York,USA,2016,39.79,1,5,37.8
4083,2020-11-03,190,Quinn,Johnson,quinn.johnson190@email.com,Bronze,2015-06-30,Austin,OR,Elliot Bay Book Co,Seattle,WA,Pacific,144,978-967-24184-54-8,Blood and Stone Vol. 8,Fantasy,Paperback,Celeste,Ng,Knopf,New York,USA,2020,14.25,3,15,36.33
4084,2019-09-16,179,Kenji,Jackson,kenji.jackson179@email.com,Bronze,2021-07-30,Cambridge,MO,Malaprop's Bookstore,Asheville,NC,South,147,978-864-79531-37-6,The Last Mage Vol. 3,Fantasy,Audiobook,Mary,Oliver,Simon & Schuster,New York,USA,2005,11.36,3,10,30.66
4085,2019-10-21,27,Rosa,King,rosa.king27@email.com,Bronze,2017-02-19,Cambridge,IA,Tattered Cover,Denver,CO,Mountain,29,978-159-85914-79-0,The Glass Garden Vol. 5,Fiction,Audiobook,David,Sedaris,Farrar Straus Giroux,New York,USA,2014,14.25,2,0,28.5
4086,2023-02-06,299,Grace,Green,grace.green299@email.com,Platinum,2019-07-26,Asheville,CA,Elliot Bay Book Co,Seattle,WA,Pacific,191,978-495-54438-33-7,Becoming More Vol. 7,Biography,eBook,Kazuo,Ishiguro,HarperCollins,New York,USA,2017,23.85,3,10,64.41
4087,2020-09-04,38,Sam,King,sam.king38@email.com,Gold,2019-09-07,Denver,TX,Tattered Cover,Denver,CO,Mountain,170,978-884-73736-34-3,Against All Odds Vol. 2,Biography,eBook,Ta-Nehisi,Coates,Penguin Random House,New York,USA,2011,19.49,3,10,52.62
4088,2021-08-04,232,Zoe,Martin,zoe.martin232@email.com,Gold,2018-11-10,Iowa City,MA,The Strand,New York,NY,Northeast,49,978-421-96951-25-4,Dead by Dawn,Mystery,Hardcover,Ta-Nehisi,Coates,Bloomsbury,London,UK,2015,41.25,2,0,82.5
4089,2020-09-04,298,Nadia,Lewis,nadia.lewis298@email.com,Bronze,2022-03-29,Austin,WA,Malaprop's Bookstore,Asheville,NC,South,193,978-181-52981-94-4,In Their Own Words,Biography,Paperback,Donna,Tartt,Knopf,New York,USA,2015,27.54,2,0,55.08
4090,2023-06-16,51,Drew,Jones,drew.jones51@email.com,Silver,2020-11-17,Austin,TX,Harvard Book Store,Cambridge,MA,Northeast,208,978-275-96341-89-9,The Forgotten War Vol. 8,History,Paperback,Roxane,Gay,HarperCollins,New York,USA,2023,29.11,2,0,58.22
4091,2021-03-12,82,Grace,Harris,grace.harris82@email.com,Silver,2016-03-14,Cambridge,OR,Malaprop's Bookstore,Asheville,NC,South,128,978-529-86983-29-6,The Iron Crown Vol. 8,Fantasy,Paperback,Haruki,Murakami,Farrar Straus Giroux,New York,USA,2016,22.2,1,10,19.98
4092,2020-03-21,94,Drew,Baker,drew.baker94@email.com,Platinum,2022-10-04,Asheville,OR,Left Bank Books,St. Louis,MO,Midwest,22,978-785-73624-37-8,A Thousand Tomorrows Vol. 6,Fiction,eBook,Malcolm,Gladwell,Penguin Random House,New York,USA,2012,11.4,1,15,9.69
4093,2020-11-30,271,Amara,White,amara.white271@email.com,Gold,2015-12-25,San Francisco,CA,Malaprop's Bookstore,Asheville,NC,South,54,978-524-92544-83-3,Dead by Dawn Vol. 6,Mystery,Audiobook,Toni,Morrison,Hachette Book Group,New York,USA,2007,29.77,2,20,47.64
4094,2023-05-07,275,Iris,Brown,iris.brown275@email.com,Platinum,2022-03-14,Denver,CA,The Strand,New York,NY,Northeast,218,978-683-83638-34-5,When Nations Fall Vol. 2,History,Audiobook,Isabel,Allende,Scholastic,New York,USA,2017,21.43,3,0,64.29
4095,2019-06-13,252,Wren,Robinson,wren.robinson252@email.com,Bronze,2019-05-23,Denver,FL,Malaprop's Bookstore,Asheville,NC,South,63,978-597-13804-59-5,No Trace Found Vol. 7,Mystery,Paperback,Isabel,Allende,Farrar Straus Giroux,New York,USA,2013,25.59,2,0,51.18
4096,2023-02-20,6,Bailey,Young,bailey.young6@email.com,Gold,2016-06-28,New York,CO,Powell's Books,Portland,OR,Pacific,148,978-895-84395-86-1,The Last Mage Vol. 4,Fantasy,eBook,Donna,Tartt,Vintage Books,New York,USA,2014,14.34,3,20,34.41
4097,2023-09-29,294,Casey,Anderson,casey.anderson294@email.com,Silver,2022-09-29,Portland,MO,The Booksmith,San Francisco,CA,Pacific,169,978-761-97878-64-8,Against All Odds,Biography,eBook,Roxane,Gay,Bloomsbury,London,UK,2021,36.64,1,0,36.64
4098,2019-04-07,240,Alex,Scott,alex.scott240@email.com,Gold,2020-07-09,Denver,WA,Books & Books,Coral Gables,FL,South,114,978-697-28758-39-7,First Contact Vol. 2,Science Fiction,Audiobook,Colson,Whitehead,HarperCollins,New York,USA,2012,30.06,2,0,60.12
4099,2021-05-16,287,Drew,Scott,drew.scott287@email.com,Bronze,2015-10-02,Iowa City,NC,Prairie Lights,Iowa City,IA,Midwest,38,978-145-10464-52-2,Edge of Home Vol. 6,Fiction,Hardcover,N.K.,Jemisin,Macmillan Publishers,New York,USA,2018,12.13,1,10,10.92
4100,2022-07-10,192,Rosa,Scott,rosa.scott192@email.com,Platinum,2023-01-03,Austin,CA,The Strand,New York,NY,Northeast,57,978-934-76162-64-8,No Trace Found,Mystery,eBook,Sally,Rooney,Vintage Books,New York,USA,2019,41.29,3,20,99.09
4101,2023-03-18,259,Omar,King,omar.king259@email.com,Silver,2019-09-15,Iowa City,WA,Malaprop's Bookstore,Asheville,NC,South,81,978-296-38361-71-4,Orbit Zero,Science Fiction,eBook,Isabel,Allende,Hachette Book Group,New York,USA,2022,13.05,3,0,39.15
4102,2020-10-14,7,Rosa,Jackson,rosa.jackson7@email.com,Silver,2020-12-06,St. Louis,TX,The Booksmith,San Francisco,CA,Pacific,119,978-918-40162-87-5,First Contact Vol. 7,Science Fiction,Audiobook,Min Jin,Lee,Knopf,New York,USA,2014,37.31,1,0,37.31
4103,2023-03-09,203,Quinn,Wilson,quinn.wilson203@email.com,Platinum,2019-09-16,Portland,CO,Powell's Books,Portland,OR,Pacific,173,978-725-47346-67-3,Against All Odds Vol. 5,Biography,eBook,Toni,Morrison,Bloomsbury,London,UK,2012,31.99,1,15,27.19
4104,2023-06-01,295,Priya,Moore,priya.moore295@email.com,Bronze,2019-03-06,Menlo Park,MA,BookPeople,Austin,TX,South,32,978-678-78522-50-4,The Glass Garden Vol. 8,Fiction,Hardcover,Anthony,Doerr,Knopf,New York,USA,2018,30.05,1,10,27.05
4105,2019-09-15,128,Sam,King,sam.king128@email.com,Bronze,2020-07-21,Coral Gables,NY,Malaprop's Bookstore,Asheville,NC,South,3,978-928-10851-30-6,The Quiet Hours Vol. 3,Fiction,Audiobook,Roxane,Gay,Hachette Book Group,New York,USA,2023,16.48,3,20,39.54
4106,2022-08-16,158,Wren,Garcia,wren.garcia158@email.com,Bronze,2020-05-10,Austin,IA,Tattered Cover,Denver,CO,Mountain,122,978-363-73156-47-5,The Iron Crown Vol. 2,Fantasy,eBook,Michelle,Obama,Simon & Schuster,New York,USA,2013,27.04,2,20,43.26
4107,2023-01-21,63,Sam,Green,sam.green63@email.com,Gold,2019-05-13,Iowa City,MO,BookPeople,Austin,TX,South,90,978-172-40595-43-9,The Outer Reaches Vol. 2,Science Fiction,Hardcover,N.K.,Jemisin,Macmillan Publishers,New York,USA,2014,16.86,1,5,16.02
4108,2021-12-23,31,Xander,Jones,xander.jones31@email.com,Silver,2020-05-15,St. Louis,FL,Left Bank Books,St. Louis,MO,Midwest,147,978-864-79531-37-6,The Last Mage Vol. 3,Fantasy,Audiobook,Mary,Oliver,Simon & Schuster,New York,USA,2005,11.36,3,0,34.08
4109,2023-01-08,52,Tara,Thompson,tara.thompson52@email.com,Gold,2017-10-30,Cambridge,IA,Malaprop's Bookstore,Asheville,NC,South,205,978-701-33850-26-6,The Forgotten War Vol. 5,History,eBook,Patrick,Rothfuss,Vintage Books,New York,USA,2022,13.35,1,0,13.35
4110,2023-12-06,168,Bailey,Baker,bailey.baker168@email.com,Gold,2022-05-20,Austin,NC,Powell's Books,Portland,OR,Pacific,73,978-948-70258-29-6,Shadows Remain,Mystery,Audiobook,Stephen,King,Bloomsbury,London,UK,2016,12.58,2,0,25.16
4111,2021-03-31,237,Lila,Green,lila.green237@email.com,Silver,2016-12-12,Austin,FL,BookPeople,Austin,TX,South,55,978-804-10726-23-6,Dead by Dawn Vol. 7,Mystery,Audiobook,David,Sedaris,Bloomsbury,London,UK,2009,22.58,2,0,45.16
4112,2020-02-26,272,Tara,Martin,tara.martin272@email.com,Bronze,2017-03-28,Portland,TX,Elliot Bay Book Co,Seattle,WA,Pacific,239,978-266-70150-92-4,Turning Points Vol. 7,History,Audiobook,N.K.,Jemisin,Simon & Schuster,New York,USA,2008,18.27,2,5,34.72
4113,2020-03-20,226,Drew,Miller,drew.miller226@email.com,Gold,2018-01-31,Seattle,CO,The Strand,New York,NY,Northeast,36,978-370-25129-23-8,Edge of Home Vol. 4,Fiction,eBook,Stephen,King,Farrar Straus Giroux,New York,USA,2008,40.67,2,15,69.14
4114,2020-05-17,206,Sam,Jones,sam.jones206@email.com,Silver,2020-09-01,San Francisco,IA,Books & Books,Coral Gables,FL,South,131,978-778-37801-92-9,Shadow Realm Vol. 3,Fantasy,Hardcover,Kazuo,Ishiguro,Hachette Book Group,New York,USA,2019,41.26,2,0,82.52
4115,2019-01-15,31,Xander,Jones,xander.jones31@email.com,Silver,2020-05-15,St. Louis,FL,Left Bank Books,St. Louis,MO,Midwest,62,978-871-61116-63-8,No Trace Found Vol. 6,Mystery,Audiobook,Mary,Oliver,Knopf,New York,USA,2016,25.21,2,15,42.86
4116,2019-07-05,165,Marcus,Thomas,marcus.thomas165@email.com,Gold,2019-10-25,Denver,TX,Prairie Lights,Iowa City,IA,Midwest,140,978-447-69441-61-6,Blood and Stone Vol. 4,Fantasy,Paperback,Celeste,Ng,HarperCollins,New York,USA,2012,23.61,3,0,70.83
4117,2022-09-25,150,Omar,Harris,omar.harris150@email.com,Platinum,2015-01-03,Austin,MO,Elliot Bay Book Co,Seattle,WA,Pacific,245,978-565-89395-57-6,Your Best Self Vol. 5,Self-Help,Paperback,Lauren,Groff,Hachette Book Group,New York,USA,2020,41.54,1,0,41.54
4118,2023-08-08,172,Lila,Anderson,lila.anderson172@email.com,Platinum,2016-06-24,Coral Gables,IA,Prairie Lights,Iowa City,IA,Midwest,167,978-358-96057-87-2,A Life Remembered Vol. 7,Biography,Hardcover,Malcolm,Gladwell,Scholastic,New York,USA,2017,27.96,1,5,26.56
4119,2020-01-16,250,Sam,Green,sam.green250@email.com,Platinum,2016-12-19,Cambridge,MO,Books & Books,Coral Gables,FL,South,150,978-624-24918-54-6,The Last Mage Vol. 6,Fantasy,Audiobook,N.K.,Jemisin,Knopf,New York,USA,2011,23.07,2,0,46.14
4120,2021-02-16,60,Victor,Moore,victor.moore60@email.com,Bronze,2021-02-02,Denver,CA,The Strand,New York,NY,Northeast,203,978-726-21300-18-4,The Forgotten War Vol. 3,History,eBook,Roxane,Gay,Knopf,New York,USA,2022,24.88,1,0,24.88
4121,2019-10-02,22,Nadia,Garcia,nadia.garcia22@email.com,Platinum,2018-05-13,Denver,NC,The Booksmith,San Francisco,CA,Pacific,101,978-114-82384-62-1,Signal Lost Vol. 5,Science Fiction,Paperback,Ocean,Vuong,Knopf,New York,USA,2014,33.12,3,20,79.5
4122,2021-09-22,123,Tara,Williams,tara.williams123@email.com,Bronze,2019-01-10,Seattle,CO,Elliot Bay Book Co,Seattle,WA,Pacific,234,978-202-99285-27-0,Turning Points Vol. 2,History,Hardcover,Delia,Owens,Hachette Book Group,New York,USA,2015,12.4,2,0,24.8
4123,2022-05-02,82,Grace,Harris,grace.harris82@email.com,Silver,2016-03-14,Cambridge,OR,Malaprop's Bookstore,Asheville,NC,South,8,978-750-32431-78-3,The Quiet Hours Vol. 8,Fiction,eBook,Ta-Nehisi,Coates,Hachette Book Group,New York,USA,2007,32.85,3,5,93.63
4124,2020-12-03,210,Hector,Brown,hector.brown210@email.com,Silver,2017-04-10,Coral Gables,NY,Powell's Books,Portland,OR,Pacific,97,978-137-69614-21-5,Signal Lost,Science Fiction,eBook,David,Sedaris,Vintage Books,New York,USA,2017,31.52,2,0,63.04
4125,2021-02-12,267,Kenji,Davis,kenji.davis267@email.com,Platinum,2017-02-17,St. Louis,NC,The Strand,New York,NY,Northeast,46,978-282-86099-43-0,The Last Clue Vol. 6,Mystery,eBook,Gillian,Flynn,Farrar Straus Giroux,New York,USA,2008,40.92,2,20,65.48
4126,2022-10-30,36,Lila,Anderson,lila.anderson36@email.com,Bronze,2019-08-23,Coral Gables,TX,Left Bank Books,St. Louis,MO,Midwest,66,978-870-65255-42-1,The Cold Case Vol. 2,Mystery,Audiobook,Chimamanda,Adichie,Hachette Book Group,New York,USA,2017,20.1,1,5,19.1
4127,2022-11-27,54,Wren,Wilson,wren.wilson54@email.com,Bronze,2018-05-13,San Francisco,CA,Books & Books,Coral Gables,FL,South,9,978-801-52504-17-3,Between Two Worlds,Fiction,Audiobook,Colson,Whitehead,Vintage Books,New York,USA,2022,18.17,2,5,34.52
4128,2022-01-01,105,James,Williams,james.williams105@email.com,Bronze,2022-12-21,Portland,CA,Kepler's Books,Menlo Park,CA,Pacific,163,978-856-15376-67-9,A Life Remembered Vol. 3,Biography,Audiobook,Lauren,Groff,Knopf,New York,USA,2022,24.72,3,20,59.34
4129,2023-08-24,154,James,King,james.king154@email.com,Silver,2022-11-04,Iowa City,CA,Prairie Lights,Iowa City,IA,Midwest,236,978-856-14888-32-6,Turning Points Vol. 4,History,Hardcover,Jhumpa,Lahiri,Penguin Random House,New York,USA,2012,31.17,1,0,31.17
4130,2019-03-18,192,Rosa,Scott,rosa.scott192@email.com,Platinum,2023-01-03,Austin,CA,The Strand,New York,NY,Northeast,250,978-122-61897-42-0,The Habit Code Vol. 2,Self-Help,Audiobook,Toni,Morrison,Farrar Straus Giroux,New York,USA,2014,31.86,3,0,95.58
4131,2019-10-05,280,Rosa,Williams,rosa.williams280@email.com,Platinum,2019-05-05,Asheville,CA,Powell's Books,Portland,OR,Pacific,144,978-967-24184-54-8,Blood and Stone Vol. 8,Fantasy,Paperback,Celeste,Ng,Knopf,New York,USA,2020,14.25,1,5,13.54
4132,2021-09-23,136,Lila,Young,lila.young136@email.com,Silver,2018-02-25,Menlo Park,MO,Tattered Cover,Denver,CO,Mountain,3,978-928-10851-30-6,The Quiet Hours Vol. 3,Fiction,Audiobook,Roxane,Gay,Hachette Book Group,New York,USA,2023,16.48,1,5,15.66
4133,2023-11-22,69,Victor,Jackson,victor.jackson69@email.com,Gold,2015-12-18,Austin,MO,Malaprop's Bookstore,Asheville,NC,South,109,978-258-19807-70-4,Nova Protocol Vol. 5,Science Fiction,Hardcover,Andy,Weir,Vintage Books,New York,USA,2018,33.55,2,0,67.1
4134,2020-07-08,133,Yara,Scott,yara.scott133@email.com,Silver,2017-08-28,St. Louis,FL,The Booksmith,San Francisco,CA,Pacific,163,978-856-15376-67-9,A Life Remembered Vol. 3,Biography,Audiobook,Lauren,Groff,Knopf,New York,USA,2022,24.72,1,5,23.48
4135,2022-04-27,297,James,King,james.king297@email.com,Gold,2019-12-20,Cambridge,MO,BookPeople,Austin,TX,South,136,978-144-96363-76-4,Shadow Realm Vol. 8,Fantasy,Hardcover,Patrick,Rothfuss,Scholastic,New York,USA,2012,24.36,1,0,24.36
4136,2021-04-23,12,Hector,Davis,hector.davis12@email.com,Bronze,2015-10-03,Coral Gables,OR,Books & Books,Coral Gables,FL,South,238,978-565-94058-79-8,Turning Points Vol. 6,History,Hardcover,Jhumpa,Lahiri,Knopf,New York,USA,2015,40.56,1,10,36.5
4137,2020-06-16,254,Diana,Martin,diana.martin254@email.com,Gold,2016-07-30,St. Louis,NY,Prairie Lights,Iowa City,IA,Midwest,108,978-990-23154-66-1,Nova Protocol Vol. 4,Science Fiction,Paperback,N.K.,Jemisin,Penguin Random House,New York,USA,2023,26.07,3,15,66.48
4138,2019-12-22,2,Lila,Allen,lila.allen2@email.com,Bronze,2015-09-19,New York,WA,Books & Books,Coral Gables,FL,South,221,978-923-72094-76-7,When Nations Fall Vol. 5,History,Hardcover,Andy,Weir,Bloomsbury,London,UK,2009,10.53,3,0,31.59
4139,2021-11-08,143,Iris,Allen,iris.allen143@email.com,Platinum,2019-02-20,Seattle,CA,Books & Books,Coral Gables,FL,South,138,978-381-91830-91-9,Blood and Stone Vol. 2,Fantasy,eBook,Malcolm,Gladwell,HarperCollins,New York,USA,2007,29.67,2,5,56.38
4140,2019-08-18,164,Casey,Jones,casey.jones164@email.com,Bronze,2016-07-27,Coral Gables,MO,Kepler's Books,Menlo Park,CA,Pacific,224,978-585-44803-93-9,When Nations Fall Vol. 8,History,Audiobook,Zadie,Smith,HarperCollins,New York,USA,2005,28.84,3,20,69.21
4141,2023-03-14,169,Tara,Thompson,tara.thompson169@email.com,Platinum,2017-02-11,Cambridge,CA,Malaprop's Bookstore,Asheville,NC,South,61,978-888-86556-99-0,No Trace Found Vol. 5,Mystery,Audiobook,Roxane,Gay,Vintage Books,New York,USA,2018,11.11,1,5,10.55
4142,2021-07-17,252,Wren,Robinson,wren.robinson252@email.com,Bronze,2019-05-23,Denver,FL,The Strand,New York,NY,Northeast,217,978-210-66482-27-4,When Nations Fall,History,Audiobook,Jhumpa,Lahiri,Vintage Books,New York,USA,2005,18.71,1,0,18.71
4143,2022-02-20,218,Diana,Scott,diana.scott218@email.com,Bronze,2016-07-26,Portland,OR,Malaprop's Bookstore,Asheville,NC,South,6,978-777-39871-47-1,The Quiet Hours Vol. 6,Fiction,eBook,Jhumpa,Lahiri,Knopf,New York,USA,2007,28.62,1,0,28.62
4144,2023-05-08,197,Omar,Johnson,omar.johnson197@email.com,Silver,2019-02-20,Cambridge,FL,Harvard Book Store,Cambridge,MA,Northeast,194,978-557-15551-55-9,In Their Own Words Vol. 2,Biography,Audiobook,Jhumpa,Lahiri,Vintage Books,New York,USA,2019,14.66,1,15,12.46
4145,2022-04-24,157,Omar,Johnson,omar.johnson157@email.com,Gold,2015-02-03,New York,IA,BookPeople,Austin,TX,South,52,978-584-32241-94-1,Dead by Dawn Vol. 4,Mystery,Audiobook,Lauren,Groff,Scholastic,New York,USA,2011,24.01,3,10,64.83
4146,2021-10-07,34,Lila,Taylor,lila.taylor34@email.com,Gold,2017-12-07,Asheville,WA,Malaprop's Bookstore,Asheville,NC,South,231,978-453-29198-47-0,The Lost Century Vol. 7,History,Audiobook,Jhumpa,Lahiri,HarperCollins,New York,USA,2017,39.45,3,0,118.35
4147,2023-03-11,227,Blake,Lewis,blake.lewis227@email.com,Silver,2021-12-11,San Francisco,MA,The Booksmith,San Francisco,CA,Pacific,121,978-402-52823-63-2,The Iron Crown,Fantasy,Hardcover,Jhumpa,Lahiri,Vintage Books,New York,USA,2009,28.7,3,0,86.1
4148,2021-04-08,120,Ethan,Robinson,ethan.robinson120@email.com,Platinum,2019-04-21,Denver,WA,BookPeople,Austin,TX,South,57,978-934-76162-64-8,No Trace Found,Mystery,eBook,Sally,Rooney,Vintage Books,New York,USA,2019,41.29,2,0,82.58
4149,2019-07-13,8,Alex,Johnson,alex.johnson8@email.com,Gold,2015-04-04,Seattle,CA,Harvard Book Store,Cambridge,MA,Northeast,116,978-754-65615-98-4,First Contact Vol. 4,Science Fiction,Audiobook,Colson,Whitehead,HarperCollins,New York,USA,2023,41.13,3,0,123.39
4150,2019-08-19,7,Rosa,Jackson,rosa.jackson7@email.com,Silver,2020-12-06,St. Louis,TX,Books & Books,Coral Gables,FL,South,3,978-928-10851-30-6,The Quiet Hours Vol. 3,Fiction,Audiobook,Roxane,Gay,Hachette Book Group,New York,USA,2023,16.48,1,0,16.48
4151,2020-01-17,215,Ethan,Brown,ethan.brown215@email.com,Silver,2022-12-22,Menlo Park,IA,Powell's Books,Portland,OR,Pacific,132,978-310-18992-80-3,Shadow Realm Vol. 4,Fantasy,eBook,Stephen,King,Penguin Random House,New York,USA,2009,17.27,1,10,15.54
4152,2020-06-25,69,Victor,Jackson,victor.jackson69@email.com,Gold,2015-12-18,Austin,MO,Kepler's Books,Menlo Park,CA,Pacific,102,978-833-48254-75-4,Signal Lost Vol. 6,Science Fiction,Audiobook,Delia,Owens,HarperCollins,New York,USA,2009,41.19,1,20,32.95
4153,2019-05-19,21,Victor,Jackson,victor.jackson21@email.com,Gold,2020-11-18,St. Louis,IA,Harvard Book Store,Cambridge,MA,Northeast,249,978-625-64450-68-9,The Habit Code,Self-Help,Audiobook,N.K.,Jemisin,HarperCollins,New York,USA,2019,36.49,1,15,31.02
4154,2022-06-05,120,Ethan,Robinson,ethan.robinson120@email.com,Platinum,2019-04-21,Denver,WA,The Strand,New York,NY,Northeast,221,978-923-72094-76-7,When Nations Fall Vol. 5,History,Hardcover,Andy,Weir,Bloomsbury,London,UK,2009,10.53,3,0,31.59
4155,2021-08-03,183,Wren,Garcia,wren.garcia183@email.com,Bronze,2022-11-13,Denver,WA,Elliot Bay Book Co,Seattle,WA,Pacific,168,978-232-87993-20-4,A Life Remembered Vol. 8,Biography,Paperback,Chimamanda,Adichie,HarperCollins,New York,USA,2014,40.16,1,0,40.16
4156,2019-02-10,144,Sam,Johnson,sam.johnson144@email.com,Platinum,2016-01-17,San Francisco,CA,The Strand,New York,NY,Northeast,69,978-271-89415-87-1,The Cold Case Vol. 5,Mystery,Paperback,Zadie,Smith,HarperCollins,New York,USA,2013,24.8,3,0,74.4
4157,2022-04-26,254,Diana,Martin,diana.martin254@email.com,Gold,2016-07-30,St. Louis,NY,Left Bank Books,St. Louis,MO,Midwest,177,978-950-67340-21-3,The Long Road,Biography,eBook,Malcolm,Gladwell,Simon & Schuster,New York,USA,2021,24.27,3,20,58.26
4158,2020-03-16,52,Tara,Thompson,tara.thompson52@email.com,Gold,2017-10-30,Cambridge,IA,Books & Books,Coral Gables,FL,South,70,978-689-98781-58-6,The Cold Case Vol. 6,Mystery,eBook,Richard,Osman,Simon & Schuster,New York,USA,2005,12.67,2,0,25.34
4159,2022-08-10,123,Tara,Williams,tara.williams123@email.com,Bronze,2019-01-10,Seattle,CO,Malaprop's Bookstore,Asheville,NC,South,96,978-978-31079-52-6,The Outer Reaches Vol. 8,Science Fiction,eBook,Malcolm,Gladwell,Vintage Books,New York,USA,2015,22.87,1,0,22.87
